"ID","Gene","Chromosome","Start","End","Strand","Length","BioType","Description","Ws4_R_M1","Ws4_R_M2","Ws4_R_M3","Ws4_R_SC1","Ws4_R_SC2","Ws4_R_SC3","per5_R_M1","per5_R_M2","per5_R_M3","per5_R_SC1","per5_R_SC2","per5_R_SC3","per5_R_M_vs_Ws4_R_M_pvalue","per5_R_M_vs_Ws4_R_M_padj","per5_R_M_vs_Ws4_R_M_log2FoldChange","Ws4_R_SC_vs_Ws4_R_M_pvalue","Ws4_R_SC_vs_Ws4_R_M_padj","Ws4_R_SC_vs_Ws4_R_M_log2FoldChange","per5_R_SC_vs_Ws4_R_SC_pvalue","per5_R_SC_vs_Ws4_R_SC_padj","per5_R_SC_vs_Ws4_R_SC_log2FoldChange","per5_R_SC_vs_per5_R_M_pvalue","per5_R_SC_vs_per5_R_M_padj","per5_R_SC_vs_per5_R_M_log2FoldChange","cl"
"AT5G40690.1",NA,"5",16290386,16291713,"+",1327,"protein_coding","At5g40690 [Source:UniProtKB/TrEMBL;Acc:Q9FM29]",1078.25402721012,1226.89805095914,1283.17981444301,1054.52270784496,998.421202327548,1390.41850301421,1043.95792150116,1004.65030329041,879.103110386782,808.94374667548,488.749799461967,573.49256901368,0.14919582486696,0.999931207122935,-0.292123532291896,0.762174377064383,0.960768444921706,-0.0612821598365278,2.29300624772955e-05,0.00110986320131054,-0.884357063437086,0.00198078148526954,0.0319205863614466,-0.653515690981717,3
"AT1G12900.1","GAPA-2","1",4392450,4394400,"-",1950,"protein_coding","glyceraldehyde 3-phosphate dehydrogenase A subunit 2 [Source:TAIR;Acc:AT1G12900]",36.3138362564338,23.3254597306825,49.5954112582559,33.6336969830168,33.9671330039553,21.1396884543111,17.6190182865578,0,24.0879529237696,42.9898669546971,121.506309633011,112.333372768006,0.0990525674331853,0.963810981267616,-1.3842278318277,0.723193031148091,0.955166431330502,-0.291753092976692,0.0599130390948521,0.447439572483432,1.57484749936303,0.00199608163045251,0.032127584471447,2.66732223821404,7
"AT1G20630.1","CAT1","1",7146636,7150180,"+",3544,"protein_coding","CAT1 [Source:UniProtKB/TrEMBL;Acc:A0A384KXY6]",121.220705300454,192.768273121054,305.118648595146,116.27721953766,172.09168769524,427.421173283416,127.461242561872,164.639934828039,239.44385621594,252.810780317264,351.296721470279,565.857033342249,0.395671735695047,0.999931207122935,-0.185629818686116,0.902797500274922,0.986889160005638,0.026539832458346,0.0293166239879832,0.298819317392333,0.47572823069544,0.00200383497027118,0.0322127549182845,0.687897881839903,7
"AT5G23980.1","FRO4","5",8097978,8101330,"-",3352,"protein_coding","Ferric reduction oxidase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q8W110]",816.322539343835,1526.98518144627,771.019016378727,1534.14938372487,1648.05331266382,1444.25665488325,624.697844560547,861.64475766407,654.102425396026,504.365044202095,297.589012967727,246.678180228838,0.0830238486301369,0.941677162377963,-0.538685004162001,0.0630574579525686,0.43658114605203,0.576873177402292,3.80323103475076e-11,6.2321533491207e-09,-2.11647043939427,0.00201561497781335,0.0323623678431615,-1.00091225782998,3
"AT5G65640.1","BHLH93","5",26236964,26239219,"+",2255,"protein_coding","Transcription factor bHLH93 [Source:UniProtKB/Swiss-Prot;Acc:Q9LSL1]",776.562372443366,353.951829904686,279.924483814448,669.662518862568,278.181982242648,212.471945881512,736.607642338971,391.477665943691,266.085365286205,239.996392791731,186.079672749968,186.031356025806,0.899818858267396,0.999931207122935,0.0249688795411039,0.262988997368696,0.753028998920802,-0.223104859524589,0.0552246947262851,0.427569294327439,-0.400869826836443,0.00201822110139665,0.0323843436202647,-0.648943565902135,6
"AT1G05000.1",NA,"1",1425539,1428869,"+",3330,"protein_coding","Phosphotyrosine protein phosphatases superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4I780]",271.687520108109,180.465869254508,98.1269703609003,220.02979278625,85.7864901100104,45.4202768225654,208.149272414061,105.936686768289,51.6610282108316,72.9156151333366,10.0350165590433,14.4843631642123,0.107421270522695,0.970448517076472,-0.670985486439308,0.0808379091934949,0.485507983693824,-0.729260038136367,0.00291571747213754,0.0607957646866284,-1.35632607340348,0.00203498342484094,0.0325873651436906,-1.41460062510054,2
"AT4G32290.1",NA,"4",15589434,15591213,"-",1779,"protein_coding","At4g32290 [Source:UniProtKB/TrEMBL;Acc:O49362]",179.019309653516,145.053412857556,217.057949911107,295.68050051057,231.186126118035,246.392142714948,179.499286727501,136.880378961935,174.246283480973,264.920573492795,251.757799940552,228.404370383106,0.48669431658305,0.999931207122935,-0.139597938201259,0.00845194753246486,0.151607895046016,0.518145198434664,0.914108162015495,0.996252400275733,-0.0215206676624647,0.00203570077826187,0.0325873651436906,0.636222468973458,4
"AT4G39030.1","DTX47","4",18185437,18189224,"+",3787,"protein_coding","Protein DETOXIFICATION 47, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q945F0]",272.945980908126,199.872727900657,135.483658501429,246.8396840533,247.22300742152,119.554311079901,255.757031788823,210.607451763319,166.11535580187,453.132574405368,217.688499662257,256.336070429682,0.678837043494081,0.999931207122935,0.103082506976898,0.763031568481899,0.961135194161529,0.0751368681926507,0.0012613860355462,0.0313456117682522,0.816895866835198,0.00206121536011842,0.0329530037810992,0.788950228050951,7
"AT2G34350.2",NA,"2",14493571,14495817,"+",2246,"protein_coding","Nodulin-like / Major Facilitator Superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q0WMV5]",56.0966167077431,113.609883923282,82.6347038346635,101.961452197599,155.196595375068,155.454121939727,2.51629970910916,112.28261655246,96.2900069071591,446.286278066109,274.443553576091,342.014099924057,0.499871698889916,0.999931207122935,-0.498674140748731,0.37120615094457,0.831441735375624,0.657814543143192,0.113289472083933,0.607839912142165,1.18560016800127,0.0020729653031181,0.0331004118047004,2.3420888518932,5
"AT4G34970.1","ADF9","4",16653704,16654955,"+",1251,"protein_coding","Actin-depolymerizing factor 9 [Source:UniProtKB/Swiss-Prot;Acc:O49606]",43.017687892075,57.7385450172022,68.4388674871373,56.9525251807379,68.9367244102294,211.890156106703,54.6164280867669,40.7091122296155,66.7573067702688,95.9104167208997,160.399860963911,322.779774568509,0.96388844556303,0.999931207122935,-0.0191236208199125,0.070957788577368,0.459890115120926,0.751828396623481,0.190972030090104,0.747703140157419,0.544153495031832,0.00208335163497152,0.0332385719271255,1.31510551247523,5
"AT2G20950.8",NA,"2",9003041,9005938,"+",2897,"protein_coding","Arabidopsis phospholipase-like protein (PEARLI 4) family [Source:TAIR;Acc:AT2G20950]",51.9457162416276,35.5119915017361,64.9841510945971,45.9037557069642,84.0143899552843,47.615007227381,46.9559614153503,40.6223975465256,34.3641515628185,83.4590581835029,91.6434524096846,95.5319569878843,0.387600411801438,0.999931207122935,-0.313409751597888,0.518818941810472,0.898812397790331,0.229095523137022,0.0957348999243598,0.56588210606259,0.593670288118929,0.00209293869342984,0.0333582816965606,1.13617556285384,5
"AT4G34410.1","ERF109","4",16451876,16453260,"+",1384,"protein_coding","Ethylene-responsive transcription factor ERF109 [Source:UniProtKB/Swiss-Prot;Acc:Q9SZ06]",0.825506118714289,3.04209799115221,2.20458150716417,1.01898631791489,5.66275716437784,2.11341468221739,3.35649634078012,0,1.14743276010038,148.13394349145,0.83729068084526,4.83018626701611,0.596756664183208,0.999931207122935,-0.90997744774761,0.700736122338395,0.950039173078723,0.618476279270264,0.0166052430434983,0.209702873927045,3.75891039881348,0.00211005379934608,0.0335697373754933,5.28736412583136,7
"AT3G06720.1","IMPA1","3",2120324,2124131,"+",3807,"protein_coding","Importin subunit alpha [Source:UniProtKB/TrEMBL;Acc:A0A178VHS3]",24.7371587996592,6.08763482709015,18.7248041770171,22.4409220113987,25.0440827752196,11.638638844873,42.764673247117,24.5879497750087,12.6010053672663,7.15416847249862,4.20316751480059,0,0.345833164312403,0.999931207122935,0.617621102362362,0.603096702714877,0.925499184098399,0.343347594463781,0.00639073308911542,0.109554862562147,-2.1489569641508,0.00214349296566706,0.0340396567988305,-2.42323047204938,2
"AT4G26200.1","ACS7","4",13275200,13277188,"+",1988,"protein_coding","1-aminocyclopropane-1-carboxylate synthase 7 [Source:UniProtKB/Swiss-Prot;Acc:Q9STR4]",74.2559143854315,75.0584314112814,44.0759544292548,20.3896808907559,25.8704171770859,16.9175051080862,139.247585014645,87.6953058545392,55.0340552882002,50.1294794812321,18.4549997273104,28.9998236988823,0.188597705927518,0.999931207122935,0.507548666758262,0.00022269163739698,0.0121423816758726,-1.53439640158969,0.0841526742720721,0.533825082874814,0.763429452398274,0.00215157507145485,0.0341472839266494,-1.27851561594968,8
"AT5G36140.1","CYP716A2","5",14212174,14213293,"-",1119,"protein_coding",NA,513.230607821203,129.72112950556,63.9819367074404,114.00589183991,40.5039482378924,18.9959599149945,789.351286406765,87.7907718672301,64.3641269762068,106.528131322452,10.8408049871826,16.8820724030752,0.736663705787234,0.999931207122935,0.152876222784194,0.000381709832952273,0.018465301364499,-1.67194084764868,0.526635101894033,0.949507043182993,0.320406478664529,0.00216143443188202,0.0342622050374224,-1.50441059176834,8
"AT1G61560.2","MLO6","1",22708604,22712210,"-",3606,"protein_coding","MLO-like protein 6 [Source:UniProtKB/Swiss-Prot;Acc:Q94KB7]",46.1862365160222,41.5942598633011,60.5891805615456,26.5157360114082,50.9094535239485,56.0631081010263,36.0615365483734,28.8682391618186,35.5233283824306,4.77121326677683,20.1595052813833,15.7154064958284,0.197803402475283,0.999931207122935,-0.546826015004123,0.58884925342524,0.920727194757425,-0.226790928193055,0.000140257067917252,0.00523422501156989,-1.81096291146775,0.00216288679846039,0.0342644736092656,-1.49092782465668,3
"AT4G13310.2","CYP71A20","4",7750305,7752046,"+",1741,"protein_coding","Cytochrome P450 71A20 [Source:UniProtKB/Swiss-Prot;Acc:Q9T0K2]",0,19.2690313258411,12.1231774036048,3.05765916517962,8.89596294717202,8.45604713668293,0,10.6965074149106,44.7335993742539,120.606817459388,129.05624699615,167.899769280655,0.68951642335032,0.999931207122935,0.412919609089254,0.770018434907746,0.961966313319749,-0.309350911207798,0.000166129347268088,0.00597915403985416,3.81709837946704,0.00216614810407504,0.0342953793295511,3.09482785916999,7
"AT2G07680.6","ATMRP11","2",3515139,3522638,"+",7499,"protein_coding","multidrug resistance-associated protein 11 [Source:TAIR;Acc:AT2G07680]",159.037851864075,105.553464901081,162.944464653607,139.829554272379,185.665447729994,124.943297028511,117.344344121755,114.338808983316,96.1340901029212,117.91389525296,365.680947509579,340.054808461966,0.340948147070232,0.999931207122935,-0.383243888129373,0.866559169263369,0.97988718093248,0.067322949904957,0.0446489249382111,0.381529172393788,0.818576879178832,0.00219442277027843,0.0346382619547388,1.26914371721316,7
"AT2G31955.1","CNX2","2",13583985,13586703,"-",2718,"protein_coding","CNX2 [Source:UniProtKB/TrEMBL;Acc:A0A178W0P6]",141.055592951747,225.199697186026,276.536562186095,145.815175116221,96.180693819311,155.467670179565,208.842661121454,191.405571269586,151.295878616103,72.78057500493,94.8640891555862,135.368040856228,0.58021677384022,0.999931207122935,-0.172683342909552,0.0302036877071314,0.309846575915987,-0.682437081843381,0.126899444665904,0.637479025607812,-0.502055134549717,0.00220098729034418,0.0347000231178298,-1.01180887348355,6
"AT3G08620.2",NA,"3",2618074,2620602,"+",2528,"protein_coding","KH domain-containing protein At3g08620 [Source:UniProtKB/Swiss-Prot;Acc:Q8GYR4]",7.43653031765974,0,15.441713660472,22.3984220956803,38.8738412773893,8.44469694103826,16.7924354866085,31.0436666389358,48.2580287778927,0,1.66907109709635,7.23705349616586,0.0815570399025202,0.937043357436562,1.97732517261694,0.130696633680253,0.592287722951672,1.72052955228591,0.00392073426536179,0.0757945138308005,-3.62305373975033,0.00220740599215877,0.0347616375777531,-3.87984936008135,2
"AT5G10946.1",NA,"5",3455430,3457557,"-",2127,"protein_coding","unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422;  /.../ - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). [Source:TAIR;Acc:AT5G10946]",9.08336468423135,19.2636492540346,46.3057092366732,6.11219310126561,13.75746505373,39.0845697771719,4.19643745036587,0,28.698674636508,35.8574023315586,56.0377837835396,152.09417395694,0.0741819784595904,0.919944162678109,-1.327799563236,0.398611729505971,0.845936319180803,-0.608766472853698,0.0287408334735603,0.295436678255708,1.55951777565061,0.00221016896680324,0.0347616375777531,2.27855086603291,7
"AT4G27940.1","MTM1","4",13904265,13907405,"+",3140,"protein_coding","Mitochondrial carrier protein MTM1 [Source:UniProtKB/Swiss-Prot;Acc:Q944H5]",149.27374232073,179.569521638479,158.628691171587,144.822714539191,174.537255950001,199.93338529803,239.005643544011,197.795097992399,228.021819862534,137.161947272125,176.423853595293,140.237465460274,0.014299435305425,0.544393007291535,0.451736008246263,0.678144799274263,0.944688421359781,0.0774830961143031,0.259392024345772,0.823406633101093,-0.217556851240568,0.00221054892374909,0.0347616375777531,-0.591809763372527,6
"AT5G64040.1","PSAN","5",25628521,25629708,"-",1187,"protein_coding","Photosystem I reaction center subunit PSI-N, chloroplast, putative / PSI-N, putative (PSAN) [Source:UniProtKB/TrEMBL;Acc:F4KC80]",77.6911965689079,173.294702066252,257.039939563031,76.3395171801571,141.772784567025,302.861868797241,52.9050998361647,160.59835731666,193.107278926302,125.690456783275,291.813594063184,507.635441225157,0.0523694914023421,0.85212463406551,-0.372671151087692,0.411972141563389,0.852984407979071,-0.155520845121795,0.0457108319944582,0.385985646216921,0.375071191055187,0.00221103382279453,0.0347616375777531,0.592221497021084,7
"AT3G10520.1","AHB2","3",3276163,3277930,"-",1767,"protein_coding","Non-symbiotic hemoglobin 2 [Source:UniProtKB/Swiss-Prot;Acc:O24521]",259.551745054302,128.696742286204,104.809771437644,134.343244594518,67.2501130173859,14.7718112334821,212.475706773888,93.1540044489986,68.9785310622837,46.6941331070788,20.0019409248724,32.5516178985066,0.259723589663574,0.999931207122935,-0.425377077712059,0.000724048990784515,0.0293784281206535,-1.30152502599072,0.351826482926308,0.888032221584367,-0.389321939406398,0.0022115366843819,0.0347616375777531,-1.26546988768506,8
"AT2G38240.1","ANS","2",16012535,16014991,"-",2456,"protein_coding","Probable 2-oxoglutarate-dependent dioxygenase ANS [Source:UniProtKB/Swiss-Prot;Acc:O80449]",0.825209945868712,0,8.81621794729299,0,3.23447640435977,6.34281317823178,0,3.20872708755823,18.3493470381733,31.0416383765329,51.1392219643286,103.894080257926,0.373162706029009,0.999931207122935,0.946787960302077,0.864798122350227,0.979725191984234,-0.190167404360299,3.90104782693886e-05,0.00175559756567101,3.94001264784601,0.0022131189620744,0.0347656280650956,2.80305728318363,1
"AT5G20380.1","PHT4;5","5",6887649,6892459,"-",4810,"protein_coding","phosphate transporter 4;5 [Source:TAIR;Acc:AT5G20380]",178.987680376334,171.441865746912,213.7273167481,118.291304307315,147.087446883616,217.883681783088,202.123783076258,220.266709569715,256.718068111898,118.105247722592,141.911801897166,230.870632735726,0.237721373294467,0.999931207122935,0.24892625902158,0.153525811580386,0.630361470798603,-0.305555911067133,0.57845378706268,0.960996209981196,-0.12300555328176,0.00221827982604407,0.0348257956373122,-0.677487723370473,6
"AT2G01900.3",NA,"2",405762,409203,"+",3441,"protein_coding","DNAse I-like superfamily protein [Source:TAIR;Acc:AT2G01900]",127.050178371865,216.055002457541,177.396462929081,80.5450024766347,124.489764593884,124.777614987819,112.399110759938,189.283957727615,171.96186407227,65.6371298101772,99.8522629307751,164.347875672798,0.514182016384929,0.999931207122935,-0.16056753463242,0.00438324542825352,0.0994054732260165,-0.71293277737103,0.342220749277605,0.883879968882006,-0.248651911681201,0.00222544420622369,0.0348755091742996,-0.801017154419811,8
"AT2G01490.2","PAHX","2",221020,223795,"+",2775,"protein_coding","Phytanoyl-CoA dioxygenase [Source:UniProtKB/Swiss-Prot;Acc:Q9ZVF6]",103.982313860545,200.808836530818,213.80131573426,138.62051457462,179.525509551316,238.897431258424,154.369297201924,239.593676549589,283.291258491428,33.4326191486826,110.639985265165,275.421350302876,0.340121041365914,0.999931207122935,0.387000407845676,0.868928726072069,0.980027093051341,0.0671955218323687,0.0202115672942545,0.237266595076295,-0.974557830201249,0.0022353918955512,0.0350104376412152,-1.29436271621456,2
"AT5G26940.4","DPD1","5",9480308,9482818,"+",2510,"protein_coding","Exonuclease DPD1, chloroplastic/mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q682U6]",127.904478656389,174.446998254779,131.13914906203,133.533983745091,152.016048916389,143.774317722138,127.51598382853,150.80784081406,161.697991291005,88.3457279665441,95.5797119808778,119.602461901948,0.955904351491055,0.999931207122935,0.010314611901007,0.878921533999293,0.983506732781576,-0.0284209400751295,0.00367070348861101,0.0724697286195868,-0.574892271131986,0.00224341004306964,0.0350730491261503,-0.613627823108122,2
"AT5G24900.1","CYP714A2","5",8563800,8566812,"-",3012,"protein_coding","Cytochrome P450 714A2 [Source:UniProtKB/Swiss-Prot;Acc:Q6NKZ8]",22.2774195332711,20.2857692659555,19.8345624221651,71.3619928370362,37.9984878098809,34.8912140379919,41.1039561803394,21.3894991620847,9.17272871324444,53.7127667142227,42.7776849467359,37.4567943302669,0.757803357302432,0.999931207122935,0.129089423898272,0.00244581574486099,0.0689014465648623,1.20869138858822,0.625166384373517,0.969260218309162,0.189536052695187,0.00227497315857556,0.0355028756905671,1.26913801738513,4
"AT5G45840.1",NA,"5",18593917,18597823,"-",3906,"protein_coding",NA,325.642582274531,221.205467808547,194.932956746633,374.421860723595,293.997823790939,362.993470253692,231.40383444315,176.369630564964,175.219024341548,344.480136798942,221.238170220122,286.647736906558,0.120487014890793,0.993787215450007,-0.328067056063101,0.0109729014162848,0.177983835044808,0.527779275555778,0.373120540110494,0.897640753813276,-0.188891122336851,0.00228633475627712,0.0356376813022803,0.666955209282028,4
"AT1G29270.1",NA,"1",10229808,10231384,"+",1576,"protein_coding","unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G40435.1); Has 98 Blast hits to 98 proteins in 15 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 98; Viruses - 0; Other Eukaryotes - 0 (source /.../ BLink). [Source:TAIR;Acc:AT1G29270]",12.3901675176062,21.2881605577307,14.3356165314013,38.6997840653299,22.667564849196,20.0635687065341,15.9495216646661,13.9131947815737,14.9299051617102,56.2052628152524,31.7487500405763,25.3397143896774,0.829700431648118,0.999931207122935,-0.10424807040374,0.105637160622825,0.543576510157286,0.748245658217385,0.172107085643461,0.717039324905591,0.614270384738446,0.00229666990785649,0.0357774691419716,1.46676411335957,5
"AT1G21610.5",NA,"1",7573830,7578957,"+",5127,"protein_coding","Wound-responsive family protein [Source:UniProtKB/TrEMBL;Acc:F4HY28]",48.6358780873498,35.5162389125916,71.5812212270962,38.7716816434877,58.9547345110769,79.3798514836913,23.4744036819768,14.9638191034959,24.0465061788048,72.6993032363133,52.1716609735716,44.7558064196889,0.00273766649106071,0.219043293676519,-1.30088986894034,0.702801021350812,0.950039173078723,0.15610255226103,0.834705499888177,0.990981888051402,-0.0874519653651531,0.00232127799576274,0.0361393018602657,1.36954045583622,5
"AT4G03960.1","DSP4","4",1887462,1889255,"+",1793,"protein_coding","Probable tyrosine-protein phosphatase DSP4 [Source:UniProtKB/Swiss-Prot;Acc:Q940L5]",73.5434245370457,104.393083231817,92.6539716633496,57.0110327680931,91.5220407708821,85.4967662061268,121.749758764448,108.12176931873,96.5244702462204,52.6519079439195,66.7488207713919,79.6018151020362,0.252752755407778,0.999931207122935,0.29238627252099,0.382874320977105,0.838177215471429,-0.227342285209016,0.255925214174343,0.819988094738505,-0.310566735707871,0.00232877193186324,0.0362344174963097,-0.830295293437877,6
"AT5G60320.1","LECRK111","5",24270808,24272835,"+",2027,"protein_coding","Putative L-type lectin-domain containing receptor kinase I.11 [Source:UniProtKB/Swiss-Prot;Acc:Q9FJI4]",0,2.02897932360065,1.10162797833558,0,1.61619021313837,2.11556783727212,0,1.06920016957475,4.58371431832972,26.2420630807486,24.3586417756869,21.7595605851407,0.668106543278858,NA,0.619325734908615,0.951334807735207,NA,0.0901352225141791,0.000568620075545394,0.0167265569635354,4.20835823894244,0.00233047389456687,NA,3.67916772654801,7
"AT2G42720.1",NA,"2",17785354,17787421,"+",2067,"protein_coding","F-box/LRR-repeat protein At2g42720 [Source:UniProtKB/Swiss-Prot;Acc:Q6DR13]",48.6700070217431,29.4174651588117,28.6458899292435,44.8647727020399,29.0978946806862,16.9209833494845,60.3895770423732,47.0504779849552,42.410849830523,28.6366609985041,19.3062417017148,10.8773290995795,0.0911995298866209,0.957700163549322,0.532169664378687,0.541883959792655,0.90596904315443,-0.200619621407879,0.339347782637605,0.881664911484402,-0.348542364618588,0.00233302213095986,0.0362574359794244,-1.08133165040515,6
"AT2G22980.5","SCPL13","2",9778812,9783280,"+",4468,"protein_coding","Serine carboxypeptidase-like 13 [Source:UniProtKB/TrEMBL;Acc:A8MQS0]",0,10.1441897262017,26.4415365546124,19.3742515935143,35.5621129156531,92.0126933619475,11.7420706150362,16.0394516536955,41.2618102581769,71.5860449624934,83.1144419942849,171.629765557325,0.033742778747235,0.741342106251103,1.24452445498061,0.000230527010860912,0.012490936648532,2.10539407471922,0.135143876297745,0.654844835976043,0.768270110732653,0.00233861937712102,0.0363228532454802,1.62913973047126,4
"AT4G16350.1","CBL6","4",9242299,9243912,"-",1613,"protein_coding","Calcineurin B-like protein 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9C5P6]",101.696560449869,77.006128241129,80.5512782779509,169.926984105351,159.664549840245,121.306751847668,125.15345763835,67.4671000342547,69.003175250197,137.742199466159,116.578750264278,181.992210076052,0.986576905743322,0.999931207122935,0.00484717355455929,0.00354913074051688,0.0860494669964064,0.822132760687021,0.786669069048369,0.986828951455239,0.0767534780472265,0.00234246846208083,0.036361057011339,0.894039065179688,4
"AT4G39610.1",NA,"4",18393547,18394816,"-",1269,"protein_coding","At4g39610 [Source:UniProtKB/TrEMBL;Acc:Q9SV97]",7.43165867967264,14.1944450677548,22.0499719529095,4.07488842775888,15.3755332847439,23.2401281445915,5.87491992378372,13.9102468472533,14.9227699048739,2.39039344252573,0.836458046405437,8.44993110204281,0.572264914016605,0.999931207122935,-0.338350191047734,0.668959348585776,NA,-0.254050615633535,0.00127195136567787,0.0315799903687064,-2.3654383119058,0.00236063802799429,NA,-2.2811387364916,2
"AT3G21055.2","PSBTN","3",7376635,7377226,"-",591,"protein_coding","Photosystem II subunit T [Source:UniProtKB/TrEMBL;Acc:A0A1I9LS90]",58.1408392887241,47.5130887071855,59.7551970004164,57.762641802099,43.9883137497335,46.1864460124942,37.9068384402917,46.1771111384167,48.6149091173238,61.5418125956091,91.8377681434993,122.279885580129,0.298011070028153,0.999931207122935,-0.333763647325326,0.585240863948333,0.918851679788338,-0.173173869190099,0.00890230082465706,0.139256471768323,0.832014474573168,0.00236574841760122,0.0366888654429066,0.992604252708395,7
"AT2G29440.1","GSTU6","2",12619630,12621231,"-",1601,"protein_coding","GSTU6 [Source:UniProtKB/TrEMBL;Acc:A0A178VUQ0]",144.480973962601,180.486931775322,140.002158021244,103.925138703893,183.661517871848,89.8079042533711,178.747043207297,227.890127070549,122.79681858686,518.573693394074,275.35202202899,295.805797968324,0.607869373291898,0.999931207122935,0.18330914001801,0.43380921167633,0.865007305049998,-0.281410672967266,1.49705076093713e-05,0.000773716939655392,1.58018828218845,0.00237166913311286,0.0367489359873871,1.11546846920317,1
"AT5G24350.1",NA,"5",8301105,8310895,"+",9790,"protein_coding","CONTAINS InterPro DOMAIN/s: Secretory pathway Sec39 (InterPro:IPR013244); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink). [Source:TAIR;Acc:AT5G24350]",355.873035875066,641.536851466274,518.454609934227,534.970539827699,515.640438267597,624.929987043049,490.237314996544,533.120127138184,604.005222645055,415.46501832232,344.985714069638,380.129227044722,0.55612763887204,0.999931207122935,0.109145878235459,0.451203930018422,0.87252939912234,0.139755097158121,0.00121773142824855,0.0304509375194972,-0.61945860660426,0.00237504664833977,0.036779494576154,-0.588849387681599,2
"AT3G20090.2","CYP705A18","3",7016448,7018402,"+",1954,"protein_coding","Cytochrome P450, family 705, subfamily A, polypeptide 18 [Source:UniProtKB/TrEMBL;Acc:Q9LJY9]",117.133758747268,175.49355143854,200.516407862543,212.095007808332,177.812820281471,222.096939977738,99.8082723794605,153.979794339692,145.564747554919,264.873092223033,183.01282663867,281.61423514707,0.219344256503599,0.999931207122935,-0.302970485867459,0.190845845050798,0.681213804786058,0.317757987136457,0.545801558738657,0.952557129207758,0.148799764191317,0.00238311327460446,0.0368195581131434,0.769528237195234,5
"AT5G13750.3","ZIFL1","5",4438200,4441571,"+",3371,"protein_coding","ZIFL1 [Source:UniProtKB/TrEMBL;Acc:A0A178UFA6]",111.348126369103,138.981775186514,102.454666022674,54.0485108713976,72.7327026364009,110.003601903102,172.766114814222,132.584914462947,190.237348353373,69.1891632318412,50.3887134583113,137.802597951306,0.185569400603268,0.999931207122935,0.479896628407194,0.0710776335409537,0.460097142567474,-0.666931348857307,0.981004433648495,0.998635019005769,-0.00910112479617831,0.00238790610202226,0.036858552493108,-1.15592910206068,6
"AT4G19390.1",NA,"4",10574768,10576619,"-",1851,"protein_coding","AT4g19390/T5K18_170 [Source:UniProtKB/TrEMBL;Acc:Q94JM4]",67.7202372698751,37.5112335617081,54.0275142819655,43.7993776640188,72.0343803527451,105.620077775365,73.8627322852418,64.2069925036423,115.962283728702,186.494960527954,183.92943609743,211.21214886594,0.085417643097874,0.943520495478355,0.617621569785781,0.301052378833561,0.78268885055519,0.373445658780274,0.000179634664093144,0.00635842800208731,1.33789328217537,0.00238860207971843,0.036858552493108,1.09371737116986,1
"AT1G55500.3","ECT4","1",20719473,20722856,"+",3383,"protein_coding","evolutionarily conserved C-terminal region 4 [Source:TAIR;Acc:AT1G55500]",419.674011700968,195.826609273794,117.849916178136,270.330582416003,155.904944531241,86.7684780054626,239.805592527819,118.657529744002,107.668977653957,230.095318264524,141.265692969191,146.32715809191,0.00598555817496232,0.359615778178743,-0.553897439976111,0.0491991242203455,0.389000084583282,-0.393759362616753,0.0202354696228055,0.237347148329471,0.484674140437441,0.00239241566789156,0.0368739166339164,0.644812217796799,7
"AT4G33666.1",NA,"4",16169048,16169535,"+",487,"protein_coding","Uncharacterized protein At4g33666 [Source:UniProtKB/TrEMBL;Acc:Q94AJ7]",149.295349616093,204.765498793686,167.453678810795,158.563108748228,140.759894772798,126.469940580409,128.340153051419,147.471744638134,132.706517840368,105.616402591005,51.7976234454312,57.2898875646573,0.198420490643515,0.999931207122935,-0.3523234514762,0.289192712916025,0.775060162798288,-0.289804705206196,0.000995662929247932,0.0260923633302537,-0.959976463834232,0.00240002860603209,0.0369477344990976,-0.897457717564228,2
"AT1G71040.1","LPR2","1",26796725,26800483,"-",3758,"protein_coding","Multicopper oxidase LPR2 [Source:UniProtKB/Swiss-Prot;Acc:Q949X9]",582.094571414599,562.11719362408,631.097541862336,438.654646400885,326.345367552625,518.501890756329,484.638221524353,450.039774405881,455.866729992642,264.663663559435,260.680355345266,403.917444209925,0.0858517824885264,0.945301329576337,-0.351319145048732,0.0180095055423036,0.23425783774733,-0.484947161257426,0.0148122295597089,0.19472594565588,-0.518970120023203,0.00240826825155412,0.0370310155178749,-0.652598136231897,6
